DATE_STRIN,ECLIPSE_TYPE,MAGNITUD,LATITUDE,LONGITUDE,DURATION,EVENT
1443/5/29,P,0.5897,64.6S,85.3E,,solar_eclipse
1443/6/27,P,0.464,67.2N,133.2E,,solar_eclipse
1443/11/21,P,0.6946,63.9N,58.2W,,solar_eclipse
1444/5/17,H,1.0074,8.1S,133.0W,00m48s,solar_eclipse
1444/11/10,H,1.013,3.5N,137.2E,01m18s,solar_eclipse
1445/5/7,A,0.9585,33.8N,121.2E,04m24s,solar_eclipse
1445/10/30,T,1.0505,32.0S,98.2W,04m01s,solar_eclipse
1446/4/26,P,0.9147,62.1N,5.2W,,solar_eclipse
1446/10/20,T,1.0258,65.8S,56.8W,01m25s,solar_eclipse
1447/3/16,P,0.8715,61.0S,4.7E,,solar_eclipse
1447/9/10,P,0.8785,60.8N,142.2E,,solar_eclipse
1448/3/5,T,1.0421,17.7S,104.7E,03m30s,solar_eclipse
1448/8/29,A,0.9389,23.4N,23.8E,06m37s,solar_eclipse
1449/2/22,T,1.0561,14.3N,154.6W,04m36s,solar_eclipse
1449/8/18,A,0.9509,11.1S,0.5W,05m35s,solar_eclipse
1450/2/12,P,0.7829,61.5N,80.5W,,solar_eclipse
1450/7/9,Pe,0.0484,63.8N,138.5W,,solar_eclipse
1450/8/7,P,0.756,61.8S,132.8W,,solar_eclipse
1451/1/3,P,0.9045,63.9S,128.6W,,solar_eclipse
1451/6/28,T,1.0711,67.5N,128.8W,04m23s,solar_eclipse
1451/12/23,A,0.9164,44.3S,96.0E,09m16s,solar_eclipse
1452/6/17,Tm,1.0719,23.0N,51.3W,06m26s,solar_eclipse
1452/12/11,A,0.9434,4.8S,81.1E,07m32s,solar_eclipse
1453/6/7,T,1.0175,29.4S,88.7E,01m45s,solar_eclipse
1453/11/30,A,0.9842,60.4N,27.7W,01m14s,solar_eclipse
1454/4/27,P,0.6169,70.0N,42.5E,,solar_eclipse
1454/10/21,P,0.9177,70.7S,143.0E,,solar_eclipse
1455/4/16,A,0.9454,40.0N,176.1E,05m53s,solar_eclipse
1455/10/11,T,1.0286,31.8S,40.2E,02m31s,solar_eclipse
1456/4/5,A,0.9853,7.3S,131.5E,01m40s,solar_eclipse
1456/9/29,A,0.9768,13.5N,106.7W,02m36s,solar_eclipse
1457/3/25,P,0.9845,71.9S,35.4E,,solar_eclipse
1457/9/18,P,0.7737,72.1N,80.8W,,solar_eclipse
1458/2/13,T,1.0385,56.3N,162.6W,02m41s,solar_eclipse
1458/8/9,P,0.859,70.8S,20.6E,,solar_eclipse
1459/2/3,H,1.0054,1.1N,11.1E,00m34s,solar_eclipse
1459/7/29,T,1.0196,1.8N,48.2W,02m07s,solar_eclipse
1460/1/23,A,0.9474,44.2S,94.0W,05m19s,solar_eclipse
1460/7/18,T,1.0669,48.9N,106.4E,05m00s,solar_eclipse
1461/1/11,P,0.6651,68.9S,47.9E,,solar_eclipse
1461/6/8,P,0.4459,65.5S,35.5W,,solar_eclipse
1461/7/7,P,0.5989,68.2N,10.0E,,solar_eclipse
1461/12/2,P,0.6882,64.9N,167.3E,,solar_eclipse
1462/5/29,H,1.0042,12.4S,120.4E,00m28s,solar_eclipse
1462/11/21,H,1.0139,2.2N,7.2E,01m26s,solar_eclipse
1463/5/18,A,0.9584,31.9N,24.2E,04m38s,solar_eclipse
1463/11/11,T,1.049,34.5S,133.0E,03m56s,solar_eclipse
1464/5/6,A,0.9367,71.2N,72.8W,04m17s,solar_eclipse
1464/10/30,T,1.0225,68.9S,176.0E,01m14s,solar_eclipse
1465/3/27,P,0.7976,61.1S,118.7W,,solar_eclipse
1465/9/20,P,0.7931,60.9N,21.2E,,solar_eclipse
1466/3/16,T,1.0471,15.3S,17.1W,03m56s,solar_eclipse
1466/9/9,A,0.9351,22.2N,80.5W,07m05s,solar_eclipse
1467/3/6,T,1.0588,16.7N,79.9E,04m44s,solar_eclipse
1467/8/29,A,0.9505,11.3S,105.2W,05m29s,solar_eclipse
1468/2/23,P,0.8228,61.2N,146.3E,,solar_eclipse
1468/8/18,P,0.8753,61.3S,108.4E,,solar_eclipse
1469/1/13,P,0.8851,63.0S,100.3E,,solar_eclipse
1469/7/9,T,1.0697,69.3N,134.7E,04m06s,solar_eclipse
1470/1/2,A,0.9173,43.1S,20.7W,09m02s,solar_eclipse
1470/6/28,T,1.0695,26.4N,161.0W,06m02s,solar_eclipse
1470/12/22,A,0.9458,4.9S,43.4W,07m02s,solar_eclipse
1471/6/18,T,1.0157,22.3S,19.7W,01m38s,solar_eclipse
1471/12/11,A,0.9871,57.1N,165.0W,01m02s,solar_eclipse
1472/5/8,P,0.4848,69.1N,69.4W,,solar_eclipse
1472/6/6,Pb,0.0209,66.4S,132.2W,,solar_eclipse
1472/11/1,P,0.8868,69.8S,0.9E,,solar_eclipse
1473/4/27,A,0.9486,48.1N,73.3E,05m10s,solar_eclipse
1473/10/21,T,1.023,37.3S,85.1W,02m00s,solar_eclipse
1474/4/16,A,0.9916,0.2S,19.7E,00m58s,solar_eclipse
1474/10/11,A,0.9711,7.8N,134.1E,03m22s,solar_eclipse
1475/4/5,T,1.031,60.5S,123.6W,02m08s,solar_eclipse
1475/9/30,P,0.8411,71.9N,154.9E,,solar_eclipse
1476/2/25,T,1.0386,63.1N,58.7E,02m29s,solar_eclipse
1476/8/19,P,0.7506,71.4S,97.8W,,solar_eclipse
1477/2/13,H,1.0048,6.0N,115.0W,00m30s,solar_eclipse
1477/8/8,T,1.0206,5.2S,160.5W,02m10s,solar_eclipse
1478/2/3,A,0.9472,39.5S,146.4E,05m31s,solar_eclipse
1478/7/29,T,1.0676,41.4N,6.8W,05m18s,solar_eclipse
1479/1/23,P,0.6875,69.9S,82.6W,,solar_eclipse
1479/6/19,P,0.2991,66.5S,155.9W,,solar_eclipse
1479/7/19,P,0.7302,69.1N,114.1W,,solar_eclipse
1479/12/13,P,0.6858,65.9N,31.5E,,solar_eclipse
1480/6/8,H,1.0002,18.0S,14.4E,00m02s,solar_eclipse
1480/12/1,H2,1.0155,1.5N,123.9W,01m37s,solar_eclipse
1481/5/28,Am,0.9577,28.8N,71.9W,04m57s,solar_eclipse
1481/11/21,T,1.0479,36.6S,3.3E,03m53s,solar_eclipse
1482/5/17,A,0.942,73.4N,137.0W,04m14s,solar_eclipse
1482/11/11,T,1.0189,72.5S,44.0E,01m03s,solar_eclipse
1483/4/7,P,0.7117,61.5S,119.5E,,solar_eclipse
1483/10/1,P,0.7202,61.1N,101.7W,,solar_eclipse
1484/3/26,T,1.0521,13.5S,137.0W,04m22s,solar_eclipse
1484/9/20,A,0.9313,20.8N,172.4E,07m39s,solar_eclipse
1485/3/16,T,1.0615,19.1N,43.6W,04m53s,solar_eclipse
1485/9/9,A,0.95,12.4S,148.0E,05m26s,solar_eclipse
1486/3/6,P,0.8714,61.0N,14.7E,,solar_eclipse
1486/8/29,P,0.9856,61.0S,12.1W,,solar_eclipse
1487/1/24,P,0.8604,62.3S,29.5W,,solar_eclipse
1487/7/20,T,1.0673,69.3N,39.6E,03m47s,solar_eclipse
1488/1/13,A,0.9188,41.0S,137.4W,08m45s,solar_eclipse
1488/7/9,T,1.0663,28.9N,89.5E,05m36s,solar_eclipse
1489/1/1,A,0.9489,4.3S,167.5W,06m24s,solar_eclipse
1489/6/28,H3,1.013,16.8S,127.5W,01m23s,solar_eclipse
1489/12/22,A,0.9904,54.6N,58.8E,00m47s,solar_eclipse
1490/5/19,P,0.3462,68.1N,179.2W,,solar_eclipse
1490/6/18,P,0.1592,65.4S,118.7E,,solar_eclipse
1490/11/12,P,0.8639,68.8S,141.9W,,solar_eclipse
1491/5/8,A,0.9514,56.5N,26.9W,04m30s,solar_eclipse
1491/11/2,T,1.0179,42.0S,148.9E,01m32s,solar_eclipse
1492/4/26,A,0.9976,6.8N,90.0W,00m16s,solar_eclipse
1492/10/21,A,0.9657,2.8N,13.1E,04m08s,solar_eclipse
1493/4/16,T,1.0391,49.5S,107.3E,03m00s,solar_eclipse
1493/10/10,P,0.8969,71.4N,28.8E,,solar_eclipse
1494/3/7,Tn,1.0368,71.3N,99.2W,02m06s,solar_eclipse
1494/8/30,P,0.6529,71.8S,141.3E,,solar_eclipse
1495/2/25,H,1.0044,11.5N,120.5E,00m27s,solar_eclipse
1495/8/20,T,1.021,12.4S,85.1E,02m08s,solar_eclipse
1496/2/14,A,0.9474,34.2S,27.5E,05m41s,solar_eclipse
1496/8/8,T,1.0675,33.9N,122.4W,05m30s,solar_eclipse
1497/2/2,P,0.7176,70.7S,147.5E,,solar_eclipse
1497/6/30,P,0.1556,67.5S,83.1E,,solar_eclipse
1497/7/29,P,0.8539,70.0N,120.2E,,solar_eclipse
1497/12/23,P,0.6856,67.0N,105.2W,,solar_eclipse
1498/6/19,A,0.9956,25.1S,91.8W,00m29s,solar_eclipse
1498/12/13,T,1.0174,1.5N,104.3E,01m50s,solar_eclipse
1499/6/8,A,0.9567,24.7N,167.8W,05m22s,solar_eclipse
1499/12/2,T,1.0471,37.9S,126.7W,03m51s,solar_eclipse
1500/5/27,A,0.9461,71.5N,152.4E,04m13s,solar_eclipse
1500/11/21,T,1.0156,76.4S,91.4W,00m52s,solar_eclipse
1501/4/17,P,0.6155,61.9S,1.1W,,solar_eclipse
1501/5/17,Pb,0.0905,63.7N,13.6W,,solar_eclipse
1501/10/12,P,0.6585,61.4N,133.9E,,solar_eclipse
1502/4/7,T,1.0567,12.6S,104.7E,04m49s,solar_eclipse
1502/10/1,A,0.9277,19.3N,62.8E,08m16s,solar_eclipse
1503/3/27,T,1.064,21.1N,164.1W,05m04s,solar_eclipse
1503/9/20,A,0.9494,14.1S,38.5E,05m27s,solar_eclipse
1504/3/16,P,0.9348,61.0N,114.0W,,solar_eclipse
1504/9/8,A,0.9924,55.3S,102.6W,00m32s,solar_eclipse
1505/2/4,P,0.8255,61.7S,156.9W,,solar_eclipse
1505/7/30,T,1.0635,67.9N,55.6W,03m25s,solar_eclipse
1506/1/24,A,0.9209,38.3S,106.1E,08m26s,solar_eclipse
1506/7/20,T,1.0623,30.4N,19.8W,05m08s,solar_eclipse
1507/1/13,A,0.9526,3.0S,68.3E,05m42s,solar_eclipse
1507/7/10,H,1.0095,12.4S,126.0E,01m01s,solar_eclipse
1508/1/2,A,0.9941,52.8N,77.0W,00m28s,solar_eclipse
1508/5/29,P,0.2019,67.1N,72.8E,,solar_eclipse
1508/6/28,P,0.2993,64.5S,10.4E,,solar_eclipse
1508/11/22,P,0.8489,67.8S,74.6E,,solar_eclipse
1509/5/18,A,0.9539,64.9N,124.3W,03m56s,solar_eclipse
1509/11/12,H,1.0131,45.8S,23.2E,01m06s,solar_eclipse
1510/5/8,H,1.0033,13.5N,161.4E,00m22s,solar_eclipse
1510/11/1,A,0.9607,1.5S,108.7W,04m54s,solar_eclipse
1511/4/27,T,1.0463,40.0S,14.7W,03m50s,solar_eclipse
1511/10/21,A+,0.9416,70.7N,98.6W,-,solar_eclipse
1512/3/17,P,0.9516,72.0N,110.2E,,solar_eclipse
1512/4/16,Pb,0.0003,70.6S,131.9E,,solar_eclipse
1512/9/10,P,0.5688,72.0S,17.4E,,solar_eclipse
1513/3/7,H,1.004,17.6N,1.8W,00m24s,solar_eclipse
1513/8/30,T,1.0211,19.5S,31.9W,02m03s,solar_eclipse
1514/2/24,A,0.9479,28.2S,90.0W,05m51s,solar_eclipse
1514/8/20,T,1.0667,26.5N,119.9E,05m38s,solar_eclipse
1515/2/13,P,0.758,71.5S,18.9E,,solar_eclipse
1515/7/11,Pe,0.0153,68.5S,38.2W,,solar_eclipse
1515/8/9,P,0.9686,70.8N,7.1W,,solar_eclipse
1516/1/4,P,0.683,68.1N,117.7E,,solar_eclipse
1516/6/30,A,0.9899,33.8S,161.3E,01m03s,solar_eclipse
1516/12/23,T,1.0199,2.2N,27.9W,02m05s,solar_eclipse
1517/6/19,A,0.9552,19.5N,96.1E,05m50s,solar_eclipse
1517/12/13,T,1.0468,38.2S,103.0E,03m52s,solar_eclipse
1518/6/8,A,0.9496,67.0N,73.4E,04m13s,solar_eclipse
1518/12/2,T,1.0124,80.4S,128.7E,00m41s,solar_eclipse
1519/4/28,P,0.507,62.5S,120.2W,,solar_eclipse
1519/5/28,P,0.2342,64.6N,126.3W,,solar_eclipse
1519/10/23,P,0.6096,61.9N,7.4E,,solar_eclipse
1520/4/17,T,1.0609,12.6S,12.2W,05m15s,solar_eclipse
1520/10/11,A,0.9244,17.8N,49.4W,08m57s,solar_eclipse
1521/4/7,T,1.0662,22.8N,77.3E,05m15s,solar_eclipse
1521/9/30,A,0.9489,16.2S,73.3W,05m30s,solar_eclipse
1522/3/27,T,1.0076,62.0N,127.7E,00m26s,solar_eclipse
1522/9/19,A,0.9946,53.9S,146.1E,00m23s,solar_eclipse
1523/2/15,P,0.7827,61.2S,77.4E,,solar_eclipse
1523/8/11,Tn,1.0558,62.7N,135.9W,02m44s,solar_eclipse
1524/2/4,A,0.9235,35.4S,9.3W,08m05s,solar_eclipse
1524/7/30,T,1.0577,30.8N,130.2W,04m40s,solar_eclipse
1525/1/23,A,0.9569,1.2S,54.8W,04m58s,solar_eclipse
1525/7/20,H,1.0054,9.3S,19.4E,00m35s,solar_eclipse
1526/1/13,A,0.9985,51.0N,148.8E,00m07s,solar_eclipse
1526/6/10,Pe,0.0557,66.1N,34.1W,,solar_eclipse
1526/7/9,P,0.4379,63.6S,97.8W,,solar_eclipse
1526/12/4,P,0.8382,66.7S,68.9W,,solar_eclipse
1527/5/30,A,0.9556,73.4N,144.6E,03m28s,solar_eclipse
1527/11/23,H,1.0089,48.6S,102.5W,00m45s,solar_eclipse
1528/5/18,H,1.0085,19.9N,54.6E,00m56s,solar_eclipse
1528/11/12,A,0.9562,4.9S,128.4E,05m36s,solar_eclipse
1529/5/7,T,1.0526,31.3S,133.1W,04m38s,solar_eclipse
1529/11/1,An,0.9119,61.7N,122.8E,08m09s,solar_eclipse
1530/3/29,P,0.8671,71.7N,24.4W,,solar_eclipse
1530/4/27,P,0.1083,69.9S,2.9E,,solar_eclipse
1530/9/21,P,0.497,72.0S,108.9W,,solar_eclipse
1531/3/18,H,1.0036,24.3N,122.1W,00m21s,solar_eclipse
1531/9/10,T,1.0208,26.4S,151.0W,01m56s,solar_eclipse
1532/3/7,A,0.9488,21.8S,154.3E,05m59s,solar_eclipse
1532/8/30,T,1.0654,19.3N,0.0E,05m40s,solar_eclipse
1533/2/24,P,0.8077,71.9S,108.5W,,solar_eclipse
1533/8/20,T,1.0479,73.7N,178.3E,02m40s,solar_eclipse
1534/1/14,P,0.6778,69.1N,19.7W,,solar_eclipse
1534/7/11,A,0.9833,44.9S,52.5E,01m35s,solar_eclipse
1535/1/3,T,1.0228,3.8N,160.1W,02m22s,solar_eclipse
1535/6/30,A,0.9533,13.5N,0.6W,06m19s,solar_eclipse
1535/12/24,T,1.0469,37.5S,27.4W,03m55s,solar_eclipse
1536/6/18,A,0.9523,61.0N,13.4W,04m17s,solar_eclipse
1536/12/13,T,1.0098,84.5S,17.2W,00m33s,solar_eclipse
1537/5/9,P,0.3922,63.2S,121.2E,,solar_eclipse
1537/6/7,P,0.3796,65.5N,120.2E,,solar_eclipse
1537/11/2,P,0.5712,62.6N,120.7W,,solar_eclipse
1538/4/28,T,1.0645,13.7S,127.7W,05m38s,solar_eclipse
1538/10/22,A,0.9214,16.6N,164.1W,09m41s,solar_eclipse
1539/4/18,T,1.068,23.7N,38.7W,05m28s,solar_eclipse
1539/10/12,A,0.9484,18.7S,172.2E,05m35s,solar_eclipse
1540/4/7,T,1.0115,63.1N,34.7E,00m42s,solar_eclipse
1540/9/30,A,0.996,54.6S,29.2E,00m17s,solar_eclipse
1541/2/25,P,0.7272,61.0S,45.8W,,solar_eclipse
1541/8/21,P,0.9172,61.3N,102.0E,,solar_eclipse
1541/9/19,Pb,0.0378,61.1S,135.3E,,solar_eclipse
1542/2/14,A,0.9265,32.5S,123.8W,07m44s,solar_eclipse
1542/8/11,T,1.0525,30.6N,118.6E,04m12s,solar_eclipse
1543/2/3,A,0.9617,1.0N,177.0W,04m14s,solar_eclipse
1543/7/31,H,1.0007,7.3S,87.0W,00m05s,solar_eclipse
1544/1/24,H,1.0035,49.7N,16.0E,00m16s,solar_eclipse
1544/7/19,P,0.573,62.8S,153.9E,,solar_eclipse
1544/12/14,P,0.8297,65.6S,147.6E,,solar_eclipse
1545/6/9,A,0.9567,81.2N,72.0E,03m06s,solar_eclipse
1545/12/4,H,1.0051,50.1S,132.1E,00m25s,solar_eclipse
1546/5/29,H,1.0133,25.7N,51.0W,01m24s,solar_eclipse
1546/11/23,A,0.9521,7.3S,4.9E,06m13s,solar_eclipse
1547/5/19,T,1.0581,23.5S,110.7E,05m22s,solar_eclipse
1547/11/12,A,0.9106,55.5N,4.7W,08m59s,solar_eclipse
1548/4/8,P,0.7698,71.2N,156.5W,,solar_eclipse
1548/5/7,P,0.225,69.0S,124.2W,,solar_eclipse
1548/10/1,P,0.4394,71.7S,122.3E,,solar_eclipse
1549/3/29,H,1.0029,31.4N,120.1E,00m16s,solar_eclipse
1549/9/21,T,1.0205,33.2S,88.0E,01m49s,solar_eclipse
1550/3/18,A,0.9497,15.1S,40.8E,06m05s,solar_eclipse
1550/9/10,T,1.0636,12.4N,121.8W,05m38s,solar_eclipse
1551/3/7,P,0.873,72.2S,126.5E,,solar_eclipse
1551/8/31,T,1.046,65.7N,28.4E,02m52s,solar_eclipse
1552/1/25,P,0.6655,70.0N,156.6W,,solar_eclipse
1552/7/21,As,0.9742,62.9S,64.6W,02m05s,solar_eclipse
1553/1/14,T,1.0263,6.3N,68.3E,02m41s,solar_eclipse
1553/7/10,A,0.9509,6.8N,98.5W,06m46s,solar_eclipse
1554/1/3,T,1.0474,35.8S,158.1W,04m00s,solar_eclipse
1554/6/29,A,0.9546,54.0N,104.8W,04m22s,solar_eclipse
1554/12/24,T,1.0075,87.5S,159.2E,00m25s,solar_eclipse
1555/5/20,P,0.2696,64.0S,3.3E,,solar_eclipse
1555/6/19,P,0.529,66.5N,6.6E,,solar_eclipse
1555/11/14,P,0.5423,63.3N,109.4E,,solar_eclipse
1556/5/9,T,1.0673,16.0S,117.8E,05m58s,solar_eclipse
1556/11/2,A,0.919,15.5N,78.9E,10m24s,solar_eclipse
1557/4/28,T,1.0692,24.0N,153.1W,05m42s,solar_eclipse
1557/10/22,A,0.9482,21.1S,56.0E,05m40s,solar_eclipse
1558/4/18,T,1.0132,64.1N,67.8W,00m50s,solar_eclipse
1558/10/11,A,0.9971,56.5S,90.3W,00m12s,solar_eclipse
1559/3/9,P,0.6598,60.8S,166.6W,,solar_eclipse
1559/9/1,P,0.8172,61.1N,25.3W,,solar_eclipse
1559/10/1,P,0.1083,61.3S,3.4E,,solar_eclipse
1560/2/26,A,0.9299,29.9S,123.5E,07m22s,solar_eclipse
1560/8/21,T,1.0469,29.7N,5.3E,03m45s,solar_eclipse
1561/2/14,A,0.967,3.4N,62.6E,03m30s,solar_eclipse
1561/8/11,A,0.9956,6.5S,165.5E,00m27s,solar_eclipse
1562/2/3,T,1.0091,48.6N,114.5W,00m41s,solar_eclipse
1562/7/31,P,0.7034,62.2S,45.1E,,solar_eclipse
1562/12/25,P,0.8217,64.6S,4.6E,,solar_eclipse
1563/6/20,A,0.9564,81.3N,55.3E,02m49s,solar_eclipse
1563/12/15,H,1.002,50.3S,6.8E,00m10s,solar_eclipse
1564/6/8,H2,1.0174,30.8N,155.4W,01m44s,solar_eclipse
1564/12/3,A,0.9487,8.8S,119.2W,06m42s,solar_eclipse
1565/5/29,T,1.0629,16.5S,3.7W,05m57s,solar_eclipse
1565/11/22,A,0.9092,51.4N,130.5W,09m37s,solar_eclipse
1566/4/19,P,0.661,70.5N,73.9E,,solar_eclipse
1566/5/19,P,0.3507,68.1S,110.7E,,solar_eclipse
1566/10/13,P,0.3939,71.1S,8.6W,,solar_eclipse
1567/4/9,H,1.002,38.9N,4.9E,00m11s,solar_eclipse
1567/10/2,T,1.02,39.7S,34.9W,01m42s,solar_eclipse
1568/3/28,A,0.9507,8.1S,70.5W,06m10s,solar_eclipse
1568/9/21,T,1.0615,5.8N,114.6E,05m32s,solar_eclipse
1569/3/17,A-,0.9489,72.1S,3.1E,-,solar_eclipse
1569/9/10,T,1.0428,57.4N,103.4W,02m55s,solar_eclipse
1570/2/5,P,0.6475,70.9N,66.6E,,solar_eclipse
1570/8/1,P,0.8623,70.4S,171.9E,,solar_eclipse
1571/1/25,T,1.0302,9.5N,62.8W,02m59s,solar_eclipse
1571/7/22,A,0.9481,0.5S,162.1E,07m08s,solar_eclipse
1572/1/15,T,1.0485,33.0S,71.6E,04m07s,solar_eclipse
1572/7/10,A,0.9562,46.6N,159.7E,04m30s,solar_eclipse
1573/1/3,H,1.0058,85.9S,54.1W,00m20s,solar_eclipse
1573/5/30,P,0.1436,64.9S,114.6W,,solar_eclipse
1573/6/29,P,0.677,67.5N,108.2W,,solar_eclipse
1573/11/24,P,0.5191,64.3N,21.4W,,solar_eclipse
1574/5/20,T,1.0694,19.7S,3.7E,06m09s,solar_eclipse
1574/11/13,A,0.9171,14.8N,40.0W,11m03s,solar_eclipse
1575/5/10,Tm,1.0697,23.1N,94.6E,05m56s,solar_eclipse
1575/11/2,A,0.9483,23.5S,62.6W,05m44s,solar_eclipse
1576/4/28,T,1.014,64.8N,168.0W,00m55s,solar_eclipse
1576/10/21,A,0.9981,59.2S,147.9E,00m08s,solar_eclipse
1577/3/19,P,0.5798,60.9S,75.2E,,solar_eclipse
1577/9/12,P,0.7297,61.0N,154.4W,,solar_eclipse
1577/10/11,P,0.1654,61.6S,130.8W,,solar_eclipse
1578/3/8,A,0.9336,27.7S,12.3E,07m01s,solar_eclipse
1578/9/1,T,1.0408,28.4N,109.6W,03m17s,solar_eclipse
1579/2/25,A,0.9728,6.0N,56.4W,02m48s,solar_eclipse
1579/8/22,A,0.9901,6.6S,57.2E,01m00s,solar_eclipse
1580/2/15,T,1.0151,47.9N,117.3E,01m07s,solar_eclipse
1580/8/10,P,0.8258,61.6S,64.7W,,solar_eclipse
1581/1/5,P,0.8121,63.7S,137.9W,,solar_eclipse
1581/6/30,P,0.9454,64.2N,2.2W,,solar_eclipse
1581/12/25,A,0.9993,49.4S,118.5W,00m04s,solar_eclipse
1582/6/20,T,1.021,35.0N,100.8E,01m59s,solar_eclipse
1582/12/25,A,0.9459,9.4S,116.8E,07m02s,solar_eclipse
1583/6/19,T,1.0667,10.4S,116.9W,06m23s,solar_eclipse
1583/12/14,A,0.9083,48.5N,104.1E,10m03s,solar_eclipse
1584/5/10,P,0.5424,69.7N,53.5W,,solar_eclipse
1584/6/8,P,0.4805,67.1S,13.3W,,solar_eclipse
1584/11/2,P,0.3595,70.4S,141.1W,,solar_eclipse
1585/4/29,H,1.0005,46.6N,107.7W,00m03s,solar_eclipse
1585/10/22,T,1.0196,45.7S,159.2W,01m35s,solar_eclipse
1586/4/19,A,0.9517,0.9S,179.1W,06m12s,solar_eclipse
1586/10/12,T,1.0591,0.3S,10.8W,05m23s,solar_eclipse
1587/4/8,A,0.9271,60.5S,151.9W,06m26s,solar_eclipse
1587/10/2,T,1.0387,50.0N,128.3E,02m51s,solar_eclipse
1588/2/26,P,0.6178,71.5N,68.8W,,solar_eclipse
1588/8/22,P,0.7355,71.1S,53.5E,,solar_eclipse
1589/2/15,T,1.0344,13.6N,167.1E,03m17s,solar_eclipse
1589/8/11,A,0.945,8.2S,61.4E,07m25s,solar_eclipse
1590/2/4,T,1.0498,29.3S,58.8W,04m17s,solar_eclipse
1590/7/31,A,0.9574,38.8N,61.6E,04m38s,solar_eclipse
1591/1/25,H,1.0047,81.9S,150.6E,00m16s,solar_eclipse
1591/6/21,Pe,0.0129,65.8S,127.7E,,solar_eclipse
1591/7/20,P,0.8249,68.5N,136.0E,,solar_eclipse
1591/12/15,P,0.5024,65.3N,153.5W,,solar_eclipse
1592/6/9,T,1.0705,24.7S,110.3W,06m11s,solar_eclipse
1592/12/3,A,0.9159,14.5N,160.2W,11m36s,solar_eclipse
1593/5/30,T,1.0696,21.4N,17.0W,06m08s,solar_eclipse
1593/11/22,A,0.9488,25.4S,177.5E,05m47s,solar_eclipse
1594/5/20,T,1.0141,64.9N,94.1E,00m58s,solar_eclipse
1594/11/12,A,0.9991,62.4S,25.1E,00m04s,solar_eclipse
1595/4/9,P,0.4879,61.1S,40.7W,,solar_eclipse
1595/10/3,P,0.6546,61.1N,74.6E,,solar_eclipse
1595/11/1,P,0.2111,62.1S,93.1E,,solar_eclipse
1596/3/28,A,0.9373,26.3S,96.5W,06m42s,solar_eclipse
1596/9/22,T,1.0346,26.8N,133.0E,02m50s,solar_eclipse
1597/3/17,A,0.9788,8.4N,173.3W,02m08s,solar_eclipse
1597/9/11,A,0.9843,7.6S,52.4W,01m35s,solar_eclipse
1598/3/7,T,1.0214,47.7N,8.2W,01m33s,solar_eclipse
1598/8/31,A-,0.9398,61.2S,175.6W,-,solar_eclipse
1599/1/26,P,0.7965,62.9S,80.9E,,solar_eclipse
1599/7/22,P,0.8068,63.4N,111.2W,,solar_eclipse
1600/1/16,A,0.9972,47.4S,115.9E,00m14s,solar_eclipse
1600/7/10,T,1.0238,38.2N,2.7W,02m08s,solar_eclipse
1601/1/4,A,0.9437,9.1S,7.0W,07m13s,solar_eclipse
1601/6/30,T,1.0697,5.3S,130.7E,06m37s,solar_eclipse
1601/12/24,A,0.9078,46.6N,21.5W,10m14s,solar_eclipse
1602/5/21,P,0.4132,68.8N,178.3W,,solar_eclipse
1602/6/19,P,0.6174,66.1S,135.7W,,solar_eclipse
1602/11/13,P,0.3363,69.5S,84.8E,,solar_eclipse
1603/5/11,A,0.9987,54.7N,142.6E,00m07s,solar_eclipse
1603/11/3,T,1.0193,51.1S,75.6E,01m31s,solar_eclipse
1604/4/29,A,0.9525,6.3N,74.8E,06m12s,solar_eclipse
1604/10/22,T,1.0567,5.9S,137.8W,05m12s,solar_eclipse
1605/4/18,A,0.9327,49.8S,89.9E,06m43s,solar_eclipse
1605/10/12,T,1.0344,43.4N,0.6E,02m43s,solar_eclipse
1606/3/8,P,0.58,71.9N,156.4E,,solar_eclipse
1606/9/2,P,0.6182,71.7S,66.5W,,solar_eclipse
1607/2/26,T,1.0388,18.4N,38.2E,03m34s,solar_eclipse
1607/8/22,A,0.9416,16.1S,41.4W,07m34s,solar_eclipse
1608/2/16,T,1.0515,24.8S,171.7E,04m29s,solar_eclipse
1608/8/10,A,0.9581,31.0N,39.6W,04m46s,solar_eclipse
1609/2/4,H,1.0041,77.3S,7.2E,00m15s,solar_eclipse
1609/7/30,P,0.9657,69.5N,17.9E,,solar_eclipse
1609/12/26,P,0.4877,66.3N,73.9E,,solar_eclipse
1610/6/21,T,1.0705,31.5S,135.5E,05m59s,solar_eclipse
1610/12/15,A,0.9153,14.7N,78.2E,11m56s,solar_eclipse
1611/6/10,T,1.0686,18.4N,127.6W,06m16s,solar_eclipse
1611/12/4,A,0.9498,26.9S,56.0E,05m44s,solar_eclipse
1612/5/30,T,1.0135,63.6N,1.9W,00m58s,solar_eclipse
1612/11/22,H,1.0002,65.7S,98.4W,00m01s,solar_eclipse
1613/4/20,P,0.3839,61.5S,154.4W,,solar_eclipse
1613/5/19,Pb,0.0712,63.3N,137.6E,,solar_eclipse
1613/10/13,P,0.5902,61.3N,58.2W,,solar_eclipse
1613/11/12,P,0.2464,62.7S,44.9W,,solar_eclipse
1614/4/9,A,0.9411,25.7S,156.2E,06m22s,solar_eclipse
1614/10/3,T,1.0282,25.2N,13.5E,02m22s,solar_eclipse
1615/3/29,A,0.9851,10.7N,71.7E,01m28s,solar_eclipse
